"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3780","100072 (3780)","4401","101071 (4401)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1182,871,1603
"3780","100072 (3780)","4402","101081 (4402)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1005,713,1416
"3780","100072 (3780)","4404","101233 (4404)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1552,1231,1955
"3780","100072 (3780)","4405","101234 (4405)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1442,1106,1880
"3780","100072 (3780)","4406","100967 (4406)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1115,849,1463
"3780","100072 (3780)","4407","406365 (4407)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1806,1350,2414
"3780","100072 (3780)","4408","406331 (4408)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1836,1378,2445
"3780","100072 (3780)","4412","101235 (4412)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1436,1137,1812
"3780","100072 (3780)","4414","101042 (4414)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",831,584,1180
"3780","100072 (3780)","4415","101262 (4415)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1165,894,1517
"3780","100072 (3780)","4416","101085 (4416)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1021,745,1399
"3780","100072 (3780)","4418","100965 (4418)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1147,881,1491
"3780","100072 (3780)","4419","10091A (4419)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",725,505,1040
"3780","100072 (3780)","4423","100911 (4423)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",808,571,1141
"3780","100072 (3780)","4425","101084 (4425)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1186,927,1516
"3780","100072 (3780)","4426","101082 (4426)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",851,604,1197
"3780","100072 (3780)","4427","101047 (4427)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",845,595,1198
"3780","100072 (3780)","4428","100919 (4428)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",851,614,1177
"3780","100072 (3780)","4429","101072 (4429)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1030,750,1413
"3780","100072 (3780)","4431","406350 (4431)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1811,1356,2418
"3780","100072 (3780)","4432","101251 (4432)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1513,1138,2010
"3780","100072 (3780)","4433","100966 (4433)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1150,893,1479
"3780","100072 (3780)","4434","101264 (4434)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1305,1014,1679
"3780","100072 (3780)","4435","101046 (4435)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1080,802,1454
"3780","100072 (3780)","4436","100914 (4436)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",888,646,1219
"3780","100072 (3780)","4437","100964 (4437)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1213,949,1548
"3780","100072 (3780)","4438","101073 (4438)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1077,796,1455
"3780","100072 (3780)","4442","100921 (4442)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1058,773,1446
"3780","100072 (3780)","4444","101043 (4444)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1016,750,1376
"3780","100072 (3780)","4445","100912 (4445)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",983,721,1338
"3780","100072 (3780)","4446","100918 (4446)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",884,665,1173
"3780","100072 (3780)","4447","101083 (4447)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",877,627,1226
"3780","100072 (3780)","4448","100961 (4448)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1202,924,1562
"3780","100072 (3780)","4449","100963 (4449)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1256,991,1591
"3780","100072 (3780)","4451","101008 (4451)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",970,719,1307
"3780","100072 (3780)","4452","101001 (4452)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1057,805,1386
"3780","100072 (3780)","4453","100913 (4453)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1036,760,1410
"3780","100072 (3780)","4454","405351 (4454)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2423,1934,3034
"3780","100072 (3780)","4455","10091D (4455)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",955,714,1276
"3780","100072 (3780)","4457","100917 (4457)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",689,492,963
"3780","100072 (3780)","4458","100983 (4458)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1121,847,1482
"3780","100072 (3780)","4459","406351 (4459)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1816,1368,2409
"3780","100072 (3780)","4460","406334 (4460)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1886,1425,2496
"3780","100072 (3780)","4461","101007 (4461)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1040,782,1382
"3780","100072 (3780)","4462","406310 (4462)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2014,1431,2833
"3780","100072 (3780)","4464","101263 (4464)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1249,948,1644
"3780","100072 (3780)","4465","101044 (4465)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1085,811,1449
"3780","100072 (3780)","4467","101045 (4467)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1155,896,1488
"3780","100072 (3780)","4468","101267 (4468)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1434,1063,1933
"3780","100072 (3780)","4473","101066 (4473)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1132,836,1532
"3780","100072 (3780)","4474","10099A (4474)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1091,814,1460
"3780","100072 (3780)","4476","101006 (4476)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1115,862,1441
"3780","100072 (3780)","4477","101065 (4477)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1114,809,1532
"3780","100072 (3780)","4478","10091E (4478)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",935,690,1266
"3780","100072 (3780)","4479","10091B (4479)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",901,653,1243
"3780","100072 (3780)","4480","101257 (4480)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1420,1111,1813
"3780","100072 (3780)","4482","10091C (4482)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",715,514,994
"3780","100072 (3780)","4483","101031 (4483)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1170,889,1539
"3780","100072 (3780)","4486","101034 (4486)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1077,785,1477
"3780","100072 (3780)","4487","101002 (4487)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1116,858,1450
"3780","100072 (3780)","4489","100982 (4489)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1079,803,1448
"3780","100072 (3780)","4490","101064 (4490)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1098,808,1490
"3780","100072 (3780)","4491","406332 (4491)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1857,1396,2469
"3780","100072 (3780)","4493","101061 (4493)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",908,651,1265
"3780","100072 (3780)","4498","101067 (4498)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1200,926,1554
"3780","100072 (3780)","4499","101271 (4499)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1283,983,1674
"3780","100072 (3780)","4500","101277 (4500)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1287,1003,1650
"3780","100072 (3780)","4501","101005 (4501)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1173,901,1525
"3780","100072 (3780)","4503","406312 (4503)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2086,1480,2938
"3780","100072 (3780)","4504","10091F (4504)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",998,717,1387
"3780","100072 (3780)","4505","101252 (4505)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1502,1103,2044
"3780","100072 (3780)","4506","101003 (4506)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1193,917,1551
"3780","100072 (3780)","4507","100984 (4507)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",765,554,1054
"3780","100072 (3780)","4508","101253 (4508)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1451,1062,1982
"3780","100072 (3780)","4511","101004 (4511)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1174,920,1497
"3780","100072 (3780)","4512","101063 (4512)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1130,845,1510
"3780","100072 (3780)","4513","101276 (4513)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1333,990,1794
"3780","100072 (3780)","4514","101062 (4514)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",956,683,1337
"3780","100072 (3780)","4515","101255 (4515)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1465,1130,1898
"3780","100072 (3780)","4516","101033 (4516)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1073,789,1459
"3780","100072 (3780)","4517","101032 (4517)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1172,878,1563
"3780","100072 (3780)","4519","100998 (4519)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",902,699,1163
"3780","100072 (3780)","4520","101254 (4520)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1267,943,1702
"3780","100072 (3780)","4521","100991 (4521)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",734,529,1016
"3780","100072 (3780)","4523","101256 (4523)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1349,988,1841
"3780","100072 (3780)","4524","101052 (4524)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",946,682,1311
"3780","100072 (3780)","4525","101055 (4525)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1164,872,1552
"3780","100072 (3780)","4526","101051 (4526)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1152,854,1552
"3780","100072 (3780)","4527","101272 (4527)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1227,913,1647
"3780","100072 (3780)","4528","101275 (4528)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1248,925,1683
"3780","100072 (3780)","4529","100997 (4529)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",907,689,1192
"3780","100072 (3780)","4531","101021 (4531)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1040,729,1482
"3780","100072 (3780)","4532","101014 (4532)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1251,948,1650
"3780","100072 (3780)","4533","406230 (4533)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1935,1462,2559
"3780","100072 (3780)","4535","101274 (4535)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1186,890,1579
"3780","100072 (3780)","4537","101054 (4537)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1214,888,1659
"3780","100072 (3780)","4538","101011 (4538)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1304,995,1707
"3780","100072 (3780)","4539","406340 (4539)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1908,1440,2526
"3780","100072 (3780)","4540","101015 (4540)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1219,918,1617
"3780","100072 (3780)","4541","100996 (4541)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1028,770,1370
"3780","100072 (3780)","4543","100985 (4543)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",762,546,1062
"3780","100072 (3780)","4544","406333 (4544)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1874,1412,2485
"3780","100072 (3780)","4545","100992 (4545)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",925,670,1275
"3780","100072 (3780)","4547","406271 (4547)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2165,1543,3036
"3780","100072 (3780)","4548","100995 (4548)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1092,878,1357
"3780","100072 (3780)","4550","101273 (4550)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1033,754,1415
"3780","100072 (3780)","4551","101013 (4551)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1333,979,1814
"3780","100072 (3780)","4557","101016 (4557)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1283,970,1696
"3780","100072 (3780)","4562","101053 (4562)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",993,721,1365
"3780","100072 (3780)","4571","101018 (4571)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1240,961,1599
"3780","100072 (3780)","4572","101023 (4572)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1222,879,1697
"3780","100072 (3780)","4573","101012 (4573)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1441,1050,1977
"3780","100072 (3780)","4575","100993 (4575)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",953,698,1301
"3780","100072 (3780)","4576","101022 (4576)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1189,905,1561
"3780","100072 (3780)","4577","100994 (4577)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1104,857,1421
"3780","100072 (3780)","4578","101017 (4578)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1385,1070,1792
"3780","100072 (3780)","4580","101024 (4580)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",998,722,1379
"3780","100072 (3780)","4585","101025 (4585)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1090,795,1493
"3780","100072 (3780)","4591","406252 (4591)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1911,1439,2536
"3780","100072 (3780)","4592","201344 (4592)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1351,1030,1770
"3780","100072 (3780)","4593","201343 (4593)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1431,1058,1934
"3780","100072 (3780)","4594","201342 (4594)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1162,871,1549
"3780","100072 (3780)","4595","201341 (4595)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1046,773,1414
"3780","100072 (3780)","4596","201353 (4596)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",873,648,1175
"3780","100072 (3780)","4597","201295 (4597)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1334,1002,1774
"3780","100072 (3780)","4598","201293 (4598)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1065,771,1470
"3780","100072 (3780)","4599","201285 (4599)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1155,847,1574
"3780","100072 (3780)","4600","201286 (4600)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1119,819,1528
"3780","100072 (3780)","4601","201281 (4601)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1181,870,1601
"3780","100072 (3780)","4602","201282 (4602)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1223,927,1612
"3780","100072 (3780)","4603","201334 (4603)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1299,1020,1653
"3780","100072 (3780)","4604","201331 (4604)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1355,1070,1714
"3780","100072 (3780)","4605","201333 (4605)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1234,948,1605
"3780","100072 (3780)","4608","201332 (4608)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1279,999,1637
"3780","100072 (3780)","4623","201283 (4623)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1208,893,1632
"3780","100072 (3780)","4630","201291 (4630)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1075,780,1479
"3780","100072 (3780)","4633","201335 (4633)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1390,1051,1838
"3780","100072 (3780)","4634","406241 (4634)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1960,1480,2593
"3780","100072 (3780)","4637","406171 (4637)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2137,1648,2771
"3780","100072 (3780)","4639","406172 (4639)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2151,1657,2791
"3780","100072 (3780)","4640","406164 (4640)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2170,1706,2758
"3780","100072 (3780)","4644","405332 (4644)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2477,1977,3103
"3780","100072 (3780)","4646","201321 (4646)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1314,991,1741
"3780","100072 (3780)","4648","201311 (4648)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1076,785,1473
"3780","100072 (3780)","4653","405863 (4653)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2219,1753,2808
"3780","100072 (3780)","4656","405301 (4656)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2662,2137,3314
"3780","100072 (3780)","4662","201292 (4662)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1428,1104,1846
"3780","100072 (3780)","4663","201322 (4663)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1280,917,1785
"3780","100072 (3780)","4665","405262 (4665)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2753,2212,3425
"3780","100072 (3780)","4668","405263 (4668)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2684,2208,3262
"3780","100072 (3780)","4669","406270 (4669)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2203,1568,3093
"3780","100072 (3780)","4670","406272 (4670)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2230,1597,3112
"3780","100072 (3780)","4674","405265 (4674)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2571,2208,2993
"3780","100072 (3780)","4676","405321 (4676)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2609,2086,3262
"3780","100072 (3780)","4677","405266 (4677)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2796,2259,3459
"3780","100072 (3780)","4678","405182 (4678)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2910,2351,3601
"3780","100072 (3780)","4679","201301 (4679)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1521,1204,1920
"3780","100072 (3780)","4682","201305 (4682)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1588,1211,2080
"3780","100072 (3780)","4683","201309 (4683)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1509,1175,1936
"3780","100072 (3780)","4699","406282 (4699)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2484,1869,3300
"3780","100072 (3780)","4700","406250 (4700)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2478,1969,3117
"3780","100072 (3780)","4701","406243 (4701)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1971,1498,2593
"3780","100072 (3780)","4705","201336 (4705)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1507,1047,2167
"3780","100072 (3780)","4712","201315 (4712)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1335,1083,1645
"3780","100072 (3780)","4713","406151 (4713)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2185,1694,2817
"3780","100072 (3780)","4714","201312 (4714)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1103,809,1503
"3780","100072 (3780)","4716","406210 (4716)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2133,1650,2756
"3780","100072 (3780)","4728","201337 (4728)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1387,1083,1775
"3780","100072 (3780)","4730","201373 (4730)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1329,977,1807
"3780","100072 (3780)","4732","201314 (4732)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1303,984,1724
"3780","100072 (3780)","4733","201371 (4733)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1350,1037,1756
"3780","100072 (3780)","4734","406140 (4734)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2145,1631,2820
"3780","100072 (3780)","4736","201361 (4736)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1553,1181,2041
"3780","100072 (3780)","4756","201308 (4756)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1408,1079,1837
"3780","100072 (3780)","4762","406095 (4762)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2210,1636,2983
"3780","100072 (3780)","4764","406131 (4764)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2081,1580,2739
"3780","100072 (3780)","4765","406133 (4765)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2112,1604,2780
"3780","100072 (3780)","4767","201313 (4767)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1112,819,1508
"3780","100072 (3780)","4768","406130 (4768)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2056,1566,2698
"3780","100072 (3780)","4769","406112 (4769)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2048,1552,2700
"3780","100072 (3780)","4770","406273 (4770)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2219,1585,3105
"3780","100072 (3780)","4771","406110 (4771)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2248,1595,3166
"3780","100072 (3780)","4773","201307 (4773)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1359,1027,1798
"3780","100072 (3780)","4775","201372 (4775)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1388,1039,1854
"3780","100072 (3780)","4780","201381 (4780)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1130,833,1531
"3780","100072 (3780)","4788","201383 (4788)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1333,1016,1747
"3780","100072 (3780)","4791","406056 (4791)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2347,1650,3338
"3780","100072 (3780)","4794","201302 (4794)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1618,1310,1998
"3780","100072 (3780)","4795","201362 (4795)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1565,1156,2117
"3780","100072 (3780)","4796","201351 (4796)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1314,1051,1641
"3780","100072 (3780)","4803","406101 (4803)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2275,1631,3172
"3780","100072 (3780)","4807","201471 (4807)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1328,1018,1732
"3780","100072 (3780)","4811","406057 (4811)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2355,1657,3345
"3780","100072 (3780)","4813","201382 (4813)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1154,853,1559
"3780","100072 (3780)","4816","201303 (4816)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1335,1026,1735
"3780","100072 (3780)","4817","201393 (4817)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1330,1023,1728
"3780","100072 (3780)","4819","201363 (4819)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1186,879,1599
"3780","100072 (3780)","4850","406052 (4850)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2321,1647,3270
"3780","100072 (3780)","4852","201436 (4852)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1209,898,1626
"3780","100072 (3780)","4870","201392 (4870)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1293,984,1697
"3780","100072 (3780)","4871","201391 (4871)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1287,961,1722
"3780","100072 (3780)","4890","405961 (4890)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2355,1677,3306
"3780","100072 (3780)","4900","201394 (4900)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1468,1116,1929
"3780","100072 (3780)","4904","201461 (4904)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1646,1298,2085
"3780","100072 (3780)","4905","201451 (4905)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1409,1123,1766
"3780","100072 (3780)","4906","201501 (4906)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",975,738,1287
"3780","100072 (3780)","4912","201433 (4912)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1178,875,1584
"3780","100072 (3780)","4923","201474 (4923)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1303,1053,1611
"3780","100072 (3780)","4929","405970 (4929)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2550,1790,3630
"3780","100072 (3780)","4930","201443 (4930)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1448,1129,1856
"3780","100072 (3780)","4934","405962 (4934)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2412,1717,3386
"3780","100072 (3780)","4935","201442 (4935)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1604,1254,2050
"3780","100072 (3780)","4936","201472 (4936)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1198,944,1520
"3780","100072 (3780)","4939","201401 (4939)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1390,1075,1796
"3780","100072 (3780)","4940","201481 (4940)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1221,910,1638
"3780","100072 (3780)","4954","201434 (4954)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1254,944,1665
"3780","100072 (3780)","4955","201432 (4955)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1576,1293,1919
"3780","100072 (3780)","4956","201444 (4956)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1646,1308,2070
"3780","100072 (3780)","4958","201402 (4958)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1419,1115,1805
"3780","100072 (3780)","4959","201503 (4959)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1022,781,1335
"3780","100072 (3780)","4961","201452 (4961)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1489,1226,1807
"3780","100072 (3780)","4966","201431 (4966)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1439,1137,1820
"3780","100072 (3780)","4970","201473 (4970)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1270,1018,1583
"3780","100072 (3780)","4975","201483 (4975)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1309,952,1799
"3780","100072 (3780)","4980","201421 (4980)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1520,1195,1932
"3780","100072 (3780)","4984","201495 (4984)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1373,1108,1699
"3780","100072 (3780)","4990","201445 (4990)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1520,1081,2137
"3780","100072 (3780)","4991","201494 (4991)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1333,1066,1665
"3780","100072 (3780)","4995","201491 (4995)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1128,875,1453
"3780","100072 (3780)","5002","201492 (5002)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1192,916,1549
"3780","100072 (3780)","5004","405930 (5004)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",2442,1738,3431
"3780","100072 (3780)","5012","201493 (5012)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1322,1025,1704
"3780","100072 (3780)","5013","201435 (5013)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1445,1208,1728
"3780","100072 (3780)","5014","201512 (5014)","3/1/2018 - 3/31/2018, Weekdays, Daily Average",1511,1196,1908
